Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|VinNumeroSerie|KilometrajeVehiculo|FechaPagoReal
1680|5005483|230|87032299|2|3FMCR9CNXSRF75333|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA6TRA06860|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S33TRA18188|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J38TRA06653|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA4TRA42077|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA8SRF79652|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA8TRA31812|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF82504|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF83622|0|2026-01-06 17:36:00|
3949|5104846|071|90318099|6|54980|0|2026-01-08 15:47:01|
1680|5005483|230|87032399|4|3FMCR9DA9SRF73312|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA4TRA35615|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5AC4TYF73101|0|2026-01-31 11:06:01|
1680|5005482|230|87045199|17|3FTTW8J38TRA16762|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA6TRA14540|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA5TRA06141|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CNXSRF76630|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA6TRA22055|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S33TRA20765|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF80698|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN9SRF79519|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA9SRF73648|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF80397|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN3SRF42742|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF84446|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5ACXTYF70977|0|2026-01-31 11:06:01|
1680|5005483|230|87032399|4|3FMCR9DA9SRF74380|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF78435|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN9SRF76585|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S30TRA17385|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA6TRA23769|0|2026-01-06 17:36:00|
1669|6900370|510|87032399|1|LJXBS5A35TYF61152|0|2026-01-03 09:35:00|
1680|5005482|230|87032299|2|3FMCR9CNXSRF85599|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA7TRA10352|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S33TRA21561|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA4SRF73718|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|1|3FMTK1R47SMA59612|0|2026-01-08 17:17:03|
1680|5005483|230|87032399|4|3FMCR9DA9SRF80292|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF79539|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF84965|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN0SRF85256|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF78925|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DAXSRF73402|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF77771|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|8|3FTTW8AAXTRA15918|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|5|3FTCW8TA1TRA17733|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN4SRF80187|0|2026-01-06 17:36:00|
1669|6900370|510|87032399|1|LJXBS5A35TYF68585|0|2026-01-03 09:35:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF81674|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA8TRA23451|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF83028|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF79535|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN8SRF64932|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DAXSRF73772|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF78164|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF42741|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J34TRA15723|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF76849|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DAXSRF74453|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF76703|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN8SRF84946|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF85653|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA8TRA25815|0|2026-01-06 17:36:00|
1669|6900370|510|87034099|2|LJXBS5AC1TYF68437|0|2026-01-03 09:35:00|
1680|5005483|230|87045199|16|3FTTW8B31TRA13569|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF79346|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF83935|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA4SRF74271|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF75924|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5AC5TYF73317|0|2026-01-31 11:06:01|
1680|5005482|230|87032399|4|3FMCR9DA8SRF74211|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF43758|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN8SRF82136|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA8SRF73673|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC3TYF56323|0|2026-01-15 15:58:03|
1680|5005482|230|87032299|3|3FMCR9BN9SRF75163|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|8|3FTTW8AA9TRA21709|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN5SRF80830|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA9TRA14547|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF64504|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|3|3FMCR9BN1SRF75013|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF78519|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF84633|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN8SRF80024|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|1|3FMTK1R40SMA64506|0|2026-01-08 17:17:03|
1680|5005483|230|87032399|4|3FMCR9DAXSRF79636|0|2026-01-06 17:36:00|
1680|5005482|230|87032399|4|3FMCR9DA8SRF61250|0|2026-01-06 17:08:03|
1669|6900377|510|87034099|2|LJXBS5ACXTYF67786|0|2026-01-05 15:03:01|
1669|6900377|510|87034099|2|LJXBS5AC7TYF69088|0|2026-01-05 15:03:01|
1680|5005482|230|87032399|4|3FMCR9DA7SRF79190|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA8SRF73527|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF73137|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN5SRF85592|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A3XTRA16696|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA9TRA21630|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF75568|0|2026-01-06 17:36:00|
1669|6900370|510|87034099|2|LJXBS5AC2TYF62727|0|2026-01-03 09:35:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF77435|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF85278|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|1|3FMCR9GN7SRF83934|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF69184|0|2026-01-06 17:08:03|
1680|5005484|230|87032299|3|3FMCR9BN7SRF74769|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF75314|0|2026-01-06 17:36:00|
1669|6900377|510|87034099|2|LJXBS5AC5TYF68697|0|2026-01-05 15:03:01|
1680|5005483|230|87045199|16|3FTTW8B31TRA15273|0|2026-01-06 17:36:00|
1680|5005482|230|87032399|4|3FMCR9DA7SRF74281|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA8SRF73835|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF78921|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA4SRF74755|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA14114|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA9TRA23877|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B31TRA07433|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF75776|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF76558|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF79453|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|8|3FTTW8AA8TRA23726|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S35TRA24347|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA8SRF74466|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN8SRF79138|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B30TRA00330|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN8SRF81441|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA7SRF73440|0|2026-01-06 17:08:03|
1669|6900410|510|87034099|2|LJXBS5AC2TYF59519|0|2026-01-15 15:58:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF78465|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN9SRF79374|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|1|3FMCR9GN3SRF81405|0|2026-01-06 17:08:03|
1669|6007883|430|87043199|2|AFAHR6MBXTP146463|0|2026-01-19 14:05:01|
1669|5000252|430|87038001|1|WF0TK3SU2SMA60043|0|2026-01-07 17:42:01|
1680|5005483|230|87032299|2|3FMCR9CN0SRF77589|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA0TRA02318|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF80005|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|8|3FTTW8AA8TRA00205|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF77719|0|2026-01-06 17:08:03|
1669|6900415|510|87043199|1|MPBFR6RD5TX743891|0|2026-01-21 13:38:01|
1680|5005483|230|87043199|12|3FTTW8JA8TRA39943|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B30TRA12493|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN8SRF80449|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA9TRA06465|0|2026-01-06 17:36:00|
1669|6900415|510|87043199|1|MPBFR6RD3TX743890|0|2026-01-21 13:38:01|
1680|5005482|230|87032299|3|3FMCR9BN7SRF76215|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA5SRF72920|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA19491|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BAXTRA11981|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF78516|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|6|3FTCW8PA1TRA21646|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF75894|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN5SRF80540|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF78501|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF75372|0|2026-01-06 17:08:03|
1669|6900415|510|87043199|1|MPBFR6RD1TX743886|0|2026-01-21 13:38:01|
1680|5005482|230|87032399|4|3FMCR9DA7SRF41510|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B30TRA15183|0|2026-01-06 17:36:00|
1680|5005482|230|87032399|4|3FMCR9DA1SRF74499|0|2026-01-06 17:08:03|
1680|6011239|240|87032499|1|1FMJK1MG4TEA00579|0|2026-01-15 18:33:17|
1669|6900415|510|87043199|1|MPBFR6RDXTX743885|0|2026-01-21 13:38:01|
1680|5005482|230|87032299|3|3FMCR9BN7SRF73041|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN9SRF78287|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A30TRA14388|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN4SRF75250|0|2026-01-06 17:36:00|
1669|6900370|510|87034099|2|LJXBS5AC2TYF68690|0|2026-01-03 09:35:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF79455|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA22768|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF81137|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A31TRA01570|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN3SRF77957|0|2026-01-06 17:08:00|
1669|6900415|510|87043199|1|MPBFR6RD8TX743884|0|2026-01-21 13:38:01|
1680|6011239|240|87043299|3|1FDRF3GN2TED71835|0|2026-01-15 18:33:17|
1680|5005483|230|87045199|16|3FTTW8B31TRA04841|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S30TRA14681|0|2026-01-06 17:08:03|
1680|6011237|240|87045199|2|1FTFW1FD9TFA08799|0|2026-01-15 18:33:13|
1669|6900415|510|87043199|1|MPBFR6RD6TX742152|0|2026-01-21 13:38:01|
1680|5005482|230|87032299|3|3FMCR9BN7SRF68390|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF77817|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN8SRF77596|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA16422|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA6SRF59920|0|2026-01-06 16:51:01|
1680|5005483|230|87032299|2|3FMCR9CN0SRF80962|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA11592|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN5SRF81719|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA5SRF73632|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF63190|0|2026-01-06 17:08:03|
1669|6900415|510|87043199|1|MPBFR6RD4TX742165|0|2026-01-21 13:38:01|
1680|5005483|230|87043199|12|3FTTW8JA9TRA19488|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B31TRA13524|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J34TRA20680|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA22102|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA9SRF36938|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|1|3FMTK1R46SMA60542|0|2026-01-08 17:17:03|
1680|5005483|230|87032299|1|3FMCR9GN2SRF85297|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA20835|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BAXTRA06750|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA4TRA35145|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA4TRA40037|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN4SRF72963|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S33TRA30180|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF77687|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA27342|0|2026-01-06 17:36:00|
1669|6900415|510|87043199|1|MPBFR6RD2TX742164|0|2026-01-21 13:38:01|
1680|6011239|240|87043299|5|1FDUF5GN5TED74170|0|2026-01-15 18:33:17|
1680|5005483|230|87045199|16|3FTTW8B31TRA15452|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S3XTRA35179|0|2026-01-06 17:08:03|
1680|6011236|240|87045199|2|1FTFW7LD7TFA10154|0|2026-01-15 18:33:10|
1680|5005483|230|87032399|4|3FMCR9DA9SRF73410|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF59236|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|1|3FMCR9GN2SRF82528|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|1|3FMCR9GN2SRF80696|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BAXTRA15528|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A38TRA14347|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A37TRA18115|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN3SRF28890|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA13727|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA2SRF79081|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA7TRA22776|0|2026-01-06 17:36:00|
1669|6900415|510|87043199|1|MPBFR6RD0TX742177|0|2026-01-21 13:38:01|
1680|5005483|230|87043199|7|3FTTW8NA6TRA31785|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|16|3FTTW8B32TRA04427|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN9SRF86517|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA6SRF74384|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA9SRF73701|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|1|3FMTK1R40SMA62903|0|2026-01-08 17:17:03|
1680|5005483|230|87032299|1|3FMCR9GN2SRF70122|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A31TRA14383|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF84917|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A37TRA13433|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN1SRF77277|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SUXSMA59643|0|2026-01-08 17:17:04|
1680|5005483|230|87045199|15|3FTTW8S34TRA19155|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF76572|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA21105|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA9SRF74525|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA23444|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN3SRF70203|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B32TRA13497|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN6SRF75152|0|2026-01-06 17:08:00|
1680|5005483|230|87032399|4|3FMCR9DAXSRF37368|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|1|3FMTK1R45SMA60662|0|2026-01-08 17:17:03|
1680|5005484|230|87043199|10|3FTTW8JA3TRA24251|0|2026-01-06 17:08:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA23024|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BAXTRA23287|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|14|3FTTW8H36TRA16250|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|6|3FTCW8PA2TRA23227|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN2SRF84304|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA20628|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA3SRF61866|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA7TRA23622|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DAXSRF73478|0|2026-01-06 17:36:00|
1680|5005484|230|87032299|2|3FMCR9CN6SRF77452|0|2026-01-06 17:08:00|
1680|5005482|230|87032299|2|3FMCR9CNXSRF75199|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B32TRA16321|0|2026-01-06 17:36:00|
1680|5005482|230|87032399|4|3FMCR9DA6SRF73655|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA7SRF73776|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|8|3FTTW8AA7TRA00230|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF76246|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN8SRF78327|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA8TRA21036|0|2026-01-06 17:36:00|
1669|6900377|510|87032399|1|LJXBS5A34TYF67623|0|2026-01-05 15:03:01|
1680|5005482|230|87032299|3|3FMCR9BN7SRF85500|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF83475|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA21407|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF75891|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA20309|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA7SRF74474|0|2026-01-06 17:36:00|
1680|5005484|230|87043199|10|3FTTW8JA9TRA11472|0|2026-01-06 17:08:00|
1680|5005482|230|87032299|2|3FMCR9CNXSRF76059|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF78023|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JAXTRA15952|0|2026-01-06 17:08:00|
1680|5005483|230|87032399|4|3FMCR9DA8SRF34663|0|2026-01-06 17:36:00|
1680|5070741|240|87038001|2|3FMTK1S56SMA64254|0|2026-01-08 17:17:03|
1680|5005482|230|87032299|3|3FMCR9BN9SRF77365|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S39TRA32709|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN2SRF82469|0|2026-01-06 17:36:00|
1669|6900377|510|87032399|1|LJXBS5A33TYF67404|0|2026-01-05 15:03:01|
1680|5005482|230|87032299|3|3FMCR9BN1SRF76310|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA4TRA22992|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA35338|0|2026-01-06 17:36:00|
1680|5005483|230|87032399|4|3FMCR9DA3SRF73628|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|8|3FTTW8AA6TRA10456|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA8SRF73494|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|3|3FMTK3SU2SMA61838|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CNXSRF79043|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN8SRF54996|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5AC7TYF70984|0|2026-01-31 11:06:01|
1680|5005483|230|87032399|4|3FMCR9DA8SRF73754|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN7SRF43148|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF77385|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|13|3FTTW8A32TRA13453|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|7|3FTTW8NA2TRA17768|0|2026-01-06 17:36:00|
1669|6900377|510|87032399|1|LJXBS5A31TYF68759|0|2026-01-05 15:03:01|
1680|5005483|230|87045199|14|3FTTW8H37TRA00624|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA9TRA24110|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S35TRA14479|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF73879|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|8|3FTTW8AA5TRA22436|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA8SRF74421|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S38TRA13763|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN8SRF75671|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN8SRF77372|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|7|3FTTW8NA8TRA23977|0|2026-01-06 17:08:03|
1680|5005483|230|87032399|4|3FMCR9DA9SRF35403|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|8|3FTTW8AA5TRA00145|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JA3TRA10849|0|2026-01-06 17:08:00|
1680|5005482|230|87045199|15|3FTTW8S3XTRA20990|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA4TRA24290|0|2026-01-06 17:36:00|
1669|6900377|510|87032399|1|LJXBS5A3XTYF68162|0|2026-01-05 15:03:01|
